,g,k,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,label
9078,0.9,0.79,0.50026841,0.60818794,0.46391859,0.49754724,-0.17479118,0.27864134,0.0290232,-0.08798494,0.07320402,-0.58825793,-0.03658284,0.50810342,2
9079,0.9,0.8,0.51116957,0.61726956,0.47453248,0.50697854,-0.17787084,0.28005175,0.02962327,-0.0873497,0.07583047,-0.57805181,-0.03799919,0.49530956,2
9080,0.9,0.81,0.52180404,0.62604364,0.48490542,0.51618649,-0.1808098,0.28127158,0.03019303,-0.08666195,0.0784112,-0.56804106,-0.03938821,0.48276925,2
9081,0.9,0.82,0.53216686,0.634514,0.49503164,0.52516847,-0.18360809,0.28230959,0.03073238,-0.08592737,0.08094149,-0.55823501,-0.04074678,0.47049618,2
9082,0.9,0.83,0.54225492,0.64268571,0.50490721,0.53392319,-0.18626655,0.2831748,0.03124137,-0.08515142,0.08341724,-0.54864116,-0.04207218,0.45850158,2
9083,0.9,0.84,0.55206685,0.65056493,0.51452983,0.54245059,-0.18878671,0.28387637,0.03172026,-0.08433929,0.08583497,-0.53926532,-0.04336207,0.44679433,2
9084,0.9,0.85,0.56160278,0.65815871,0.52389869,0.55075168,-0.1911707,0.28442353,0.03216943,-0.08349593,0.08819179,-0.53011171,-0.04461448,0.43538111,2
9085,0.9,0.86,0.5708642,0.66547486,0.53301432,0.55882841,-0.19342117,0.28482542,0.0325894,-0.08262596,0.09048533,-0.52118311,-0.04582781,0.4242666,2
9086,0.9,0.87,0.57985378,0.67252172,0.54187839,0.56668357,-0.1955412,0.28509108,0.03298081,-0.08173373,0.09271377,-0.51248098,-0.04700076,0.41345362,2
9087,0.9,0.88,0.5885752,0.67930809,0.55049361,0.57432064,-0.19753423,0.28522936,0.03334436,-0.08082325,0.09487574,-0.5040056,-0.04813239,0.40294332,2
9088,0.9,0.89,0.59703299,0.68584305,0.55886354,0.58174369,-0.19940399,0.28524882,0.03368085,-0.07989825,0.09697031,-0.4957562,-0.04922199,0.39273538,2
9089,0.9,0.9,0.60523242,0.69213587,0.56699247,0.58895728,-0.20115441,0.28515777,0.03399113,-0.07896212,0.09899697,-0.48773108,-0.05026916,0.38282815,2
9090,0.9,0.91,0.61317932,0.69819589,0.5748853,0.59596635,-0.2027896,0.28496416,0.03427608,-0.07801798,0.10095552,-0.47992776,-0.0512737,0.37321883,2
9091,0.9,0.92,0.62087999,0.70403246,0.5825474,0.60277614,-0.20431376,0.28467561,0.03453664,-0.07706865,0.10284612,-0.47234308,-0.05223564,0.36390363,2
9092,0.9,0.93,0.62834108,0.70965485,0.58998454,0.60939213,-0.20573117,0.28429935,0.03477374,-0.0761167,0.10466916,-0.46497328,-0.05315518,0.35487792,2
9093,0.9,0.94,0.63556951,0.7150722,0.59720276,0.61581994,-0.20704612,0.28384227,0.03498833,-0.07516442,0.1064253,-0.45781414,-0.05403272,0.34613635,2
9094,0.9,0.95,0.64257237,0.72029347,0.60420834,0.62206529,-0.2082629,0.28331085,0.03518137,-0.07421387,0.10811541,-0.45086106,-0.05486875,0.337673,2
9095,0.9,0.96,0.64935685,0.72532737,0.61100768,0.62813397,-0.20938573,0.28271121,0.0353538,-0.07326687,0.10974052,-0.44410911,-0.05566392,0.32948146,2
9096,0.9,0.97,0.6559302,0.73018237,0.61760724,0.63403173,-0.2104188,0.2820491,0.03550657,-0.07232503,0.11130182,-0.43755312,-0.05641897,0.32155496,2
9097,0.9,0.98,0.66229962,0.73486668,0.62401354,0.63976431,-0.21136621,0.28132991,0.03564059,-0.07138979,0.11280061,-0.43118778,-0.05713472,0.31388644,2
9098,0.9,0.99,0.66847229,0.73938819,0.63023304,0.64533739,-0.21223193,0.28055867,0.03575676,-0.07046239,0.1142383,-0.42500762,-0.05781209,0.30646863,2
9099,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,3
9100,0.91,0.01,3.673e-05,9.057e-05,3.02e-05,6.038e-05,-1.188e-05,6.038e-05,0.0,-3.019e-05,0.0,-0.99996981,-0.0,0.9999698,3
9101,0.91,0.02,0.000147,0.00036235,0.00012088,0.0002416,-4.757e-05,0.00024152,1e-08,-0.00012074,1e-08,-0.99987916,-0.0,0.99987914,3
9102,0.91,0.03,0.00033111,0.00081549,0.00027234,0.00054384,-0.00010719,0.00054343,6e-08,-0.00027162,4e-08,-0.99972787,-0.0,0.99972776,3
9103,0.91,0.04,0.00058954,0.00145028,0.00048504,0.0009674,-0.00019093,0.00096613,1.8e-07,-0.00048277,1.3e-07,-0.99951562,-0.0,0.99951527,3
9104,0.91,0.05,0.00092298,0.0022671,0.00075964,0.00151275,-0.00029907,0.00150964,4.3e-07,-0.00075409,3.2e-07,-0.99924197,-0.0,0.99924111,3
9105,0.91,0.06,0.00133231,0.00326645,0.00109699,0.00218043,-0.00043198,0.00217399,8.9e-07,-0.00108548,6.8e-07,-0.99890634,-0.0,0.99890456,3
9106,0.91,0.07,0.00181859,0.00444894,0.00149815,0.00297114,-0.00059009,0.00295922,1.65e-06,-0.00147679,1.26e-06,-0.99850803,-1e-08,0.99850474,3
9107,0.91,0.08,0.00238313,0.0058153,0.00196436,0.0038857,-0.00077393,0.00386536,2.83e-06,-0.00192786,2.17e-06,-0.99804621,-3e-08,0.99804058,3
9108,0.91,0.09,0.00302742,0.00736638,0.00249708,0.00492506,-0.00098411,0.00489246,4.55e-06,-0.00243849,3.5e-06,-0.99751991,-6e-08,0.99751087,3
9109,0.91,0.1,0.00375315,0.00910312,0.00309795,0.0060903,-0.00122133,0.00604059,6.97e-06,-0.00300847,5.39e-06,-0.99692801,-1.1e-07,0.99691421,3
9110,0.91,0.11,0.00456226,0.0110266,0.00376886,0.00738262,-0.00148639,0.00730981,1.026e-05,-0.00363753,7.96e-06,-0.99626927,-2e-07,0.99624903,3
9111,0.91,0.12,0.0054569,0.01313803,0.00451189,0.00880336,-0.00178017,0.00870019,1.461e-05,-0.00432541,1.14e-05,-0.99554231,-3.3e-07,0.99551358,3
9112,0.91,0.13,0.00643944,0.0154387,0.00532936,0.010354,-0.00210365,0.0102118,2.023e-05,-0.00507178,1.589e-05,-0.99474557,-5.4e-07,0.9947059,3
9113,0.91,0.14,0.0075125,0.01793008,0.00622381,0.01203613,-0.00245791,0.01184474,2.738e-05,-0.00587629,2.164e-05,-0.99387737,-8.6e-07,0.99382386,3
9114,0.91,0.15,0.00867894,0.02061371,0.00719802,0.01385151,-0.00284413,0.0135991,3.632e-05,-0.00673857,2.891e-05,-0.99293585,-1.31e-06,0.99286514,3
9115,0.91,0.16,0.00994187,0.02349128,0.00825504,0.015802,-0.00326359,0.01547497,4.734e-05,-0.0076582,3.797e-05,-0.99191902,-1.95e-06,0.99182718,3
9116,0.91,0.17,0.01130467,0.02656463,0.00939815,0.01788963,-0.00371771,0.01747247,6.077e-05,-0.00863471,4.913e-05,-0.99082467,-2.84e-06,0.99070722,3
9117,0.91,0.18,0.01277098,0.0298357,0.0106309,0.02011655,-0.00420797,0.01959171,7.697e-05,-0.00966761,6.276e-05,-0.98965046,-4.05e-06,0.98950228,3
9118,0.91,0.19,0.01434472,0.03330658,0.01195713,0.02248507,-0.00473603,0.02183279,9.631e-05,-0.01075635,7.926e-05,-0.98839383,-5.68e-06,0.98820914,3
9119,0.91,0.2,0.0160301,0.03697947,0.01338095,0.02499764,-0.00530361,0.02419584,0.00011923,-0.01190033,9.907e-05,-0.98705206,-7.83e-06,0.98682432,3
9120,0.91,0.21,0.01783162,0.04085673,0.01490677,0.02765686,-0.0059126,0.02668096,0.00014617,-0.01309891,0.00012271,-0.98562221,-1.064e-05,0.98534408,3
9121,0.91,0.22,0.0197541,0.04494085,0.01653929,0.03046545,-0.006565,0.02928827,0.00017764,-0.01435139,0.00015074,-0.98410112,-1.427e-05,0.98376444,3
9122,0.91,0.23,0.02180266,0.04923445,0.01828353,0.03342634,-0.00726294,0.03201787,0.00021415,-0.01565701,0.00018379,-0.98248544,-1.892e-05,0.98208108,3
9123,0.91,0.24,0.02398275,0.05374027,0.02014485,0.03654255,-0.00800868,0.03486985,0.00025629,-0.01701495,0.00022257,-0.98077155,-2.48e-05,0.9802894,3
9124,0.91,0.25,0.02630016,0.0584612,0.02212893,0.03981731,-0.00880463,0.03784427,0.00030467,-0.0184243,0.00026788,-0.97895561,-3.218e-05,0.9783845,3
9125,0.91,0.26,0.02876099,0.06340024,0.02424176,0.04325396,-0.00965333,0.04094118,0.00035995,-0.01988409,0.00032059,-0.97703353,-4.138e-05,0.9763611,3
9126,0.91,0.27,0.03137172,0.06856052,0.02648972,0.04685602,-0.01055746,0.04416057,0.00042282,-0.02139326,0.00038168,-0.97500094,-5.275e-05,0.97421358,3
9127,0.91,0.28,0.03413916,0.07394527,0.02887953,0.05062715,-0.01151985,0.0475024,0.00049403,-0.02295066,0.00045224,-0.9728532,-6.672e-05,0.97193596,3
9128,0.91,0.29,0.03707046,0.07955783,0.03141823,0.05457117,-0.01254345,0.05096658,0.00057437,-0.02455505,0.00053347,-0.97058536,-8.375e-05,0.96952184,3
9129,0.91,0.3,0.04017315,0.08540162,0.03411327,0.05869205,-0.01363136,0.05455291,0.00066469,-0.02620505,0.0006267,-0.96819221,-0.00010441,0.96696442,3
9130,0.91,0.31,0.04345508,0.09148013,0.03697241,0.06299388,-0.01478681,0.05826112,0.00076586,-0.02789918,0.00073338,-0.96566818,-0.00012933,0.96425646,3
9131,0.91,0.32,0.04692444,0.0977969,0.04000378,0.06748091,-0.01601316,0.06209083,0.0008788,-0.02963584,0.00085514,-0.96300741,-0.00015921,0.96139029,3
9132,0.91,0.33,0.05058975,0.10435547,0.04321584,0.07215748,-0.01731386,0.06604151,0.0010045,-0.03141326,0.00099373,-0.96020371,-0.00019486,0.95835776,3
9133,0.91,0.34,0.05445985,0.11115941,0.04661738,0.07702806,-0.01869251,0.07011247,0.00114396,-0.03322952,0.0011511,-0.95725055,-0.00023719,0.95515025,3
9134,0.91,0.35,0.05854384,0.11821219,0.05021748,0.08209719,-0.02015276,0.07430283,0.00129822,-0.03508255,0.00132934,-0.95414106,-0.00028721,0.95175864,3
9135,0.91,0.36,0.06285108,0.12551724,0.05402551,0.08736949,-0.02169837,0.07861146,0.00146839,-0.03697008,0.00153076,-0.95086806,-0.00034607,0.94817336,3
9136,0.91,0.37,0.06739115,0.1330778,0.05805106,0.09284959,-0.02333311,0.083037,0.00165555,-0.03888962,0.00175784,-0.94742402,-0.00041501,0.94438433,3
9137,0.91,0.38,0.07217378,0.14089692,0.06230392,0.09854215,-0.0250608,0.08757776,0.00186086,-0.04083849,0.00201325,-0.94380112,-0.00049542,0.94038099,3
9138,0.91,0.39,0.07720881,0.1489774,0.06679404,0.10445177,-0.02688525,0.09223169,0.00208546,-0.04281378,0.00229989,-0.93999125,-0.00058883,0.93615234,3
9139,0.91,0.4,0.08250609,0.15732166,0.0715314,0.11058295,-0.02881024,0.09699635,0.00233052,-0.04481231,0.00262084,-0.93598604,-0.00069691,0.93168694,3
9140,0.91,0.41,0.08807544,0.16593171,0.076526,0.11694006,-0.03083942,0.10186886,0.00259717,-0.04683067,0.0029794,-0.9317769,-0.00082145,0.926973,3
9141,0.91,0.42,0.09392653,0.174809,0.08178775,0.12352725,-0.03297636,0.10684579,0.00288657,-0.04886513,0.00337904,-0.92735506,-0.00096442,0.92199837,3
9142,0.91,0.43,0.10006873,0.18395439,0.08732634,0.13034839,-0.03522441,0.11192318,0.00319982,-0.05091171,0.00382346,-0.92271167,-0.00112792,0.91675066,3
9143,0.91,0.44,0.10651106,0.19336795,0.09315113,0.13740696,-0.03758669,0.11709643,0.00353798,-0.05296612,0.00431648,-0.91783782,-0.00131416,0.91121735,3
9144,0.91,0.45,0.11326198,0.20304891,0.09927105,0.144706,-0.04006599,0.12236027,0.00390206,-0.05502375,0.00486212,-0.91272469,-0.00152553,0.90538585,3
9145,0.91,0.46,0.12032928,0.2129955,0.10569441,0.15224797,-0.04266474,0.12770867,0.00429299,-0.0570797,0.00546449,-0.90736362,-0.00176449,0.89924367,3
9146,0.91,0.47,0.12771989,0.22320483,0.11242875,0.16003465,-0.04538491,0.13313484,0.00471158,-0.05912875,0.00612781,-0.90174622,-0.00203363,0.89277857,3
9147,0.91,0.48,0.13543971,0.23367276,0.11948069,0.16806704,-0.04822791,0.13863112,0.00515854,-0.06116539,0.00685635,-0.89586457,-0.00233561,0.88597873,3
9148,0.91,0.49,0.14349339,0.24439375,0.1268557,0.17634523,-0.05119456,0.14418899,0.00563445,-0.06318382,0.00765438,-0.88971129,-0.00267314,0.87883299,3
9149,0.91,0.5,0.15188419,0.25536077,0.13455797,0.18486827,-0.05428496,0.14979903,0.00613969,-0.06517797,0.00852612,-0.88327976,-0.00304895,0.871331,3
9150,0.91,0.51,0.16061374,0.26656516,0.14259017,0.19363402,-0.05749845,0.15545089,0.00667449,-0.06714154,0.00947566,-0.87656431,-0.00346574,0.86346354,3
9151,0.91,0.52,0.16968186,0.27799651,0.15095326,0.2026391,-0.06083349,0.16113329,0.00723886,-0.06906803,0.01050693,-0.86956036,-0.00392618,0.85522272,3
9152,0.91,0.53,0.17908637,0.28964263,0.15964635,0.2118787,-0.06428763,0.16683408,0.00783258,-0.07095079,0.01162356,-0.86226462,-0.0044328,0.84660229,3
9153,0.91,0.54,0.18882292,0.30148945,0.16866646,0.22134653,-0.06785743,0.17254022,0.0084552,-0.07278309,0.01282886,-0.85467533,-0.00498799,0.83759786,3
9154,0.91,0.55,0.19888486,0.31352102,0.17800843,0.2310347,-0.0715384,0.17823787,0.009106,-0.07455814,0.01412573,-0.84679239,-0.00559392,0.82820721,3
9155,0.91,0.56,0.20926309,0.32571948,0.18766477,0.24093366,-0.07532498,0.18391249,0.00978399,-0.07626924,0.01551652,-0.83861755,-0.0062525,0.81843051,3
9156,0.91,0.57,0.21994599,0.33806514,0.19762557,0.25103221,-0.07921055,0.18954893,0.01048793,-0.07790978,0.01700302,-0.83015456,-0.0069653,0.80827057,3
9157,0.91,0.58,0.23091939,0.35053657,0.20787842,0.26131741,-0.08318738,0.19513158,0.01121627,-0.07947338,0.01858635,-0.82140933,-0.00773352,0.79773303,3
9158,0.91,0.59,0.24216659,0.3631107,0.21840847,0.27177467,-0.08724671,0.20064449,0.01196721,-0.08095397,0.02026686,-0.81238997,-0.00855794,0.78682653,3
9159,0.91,0.6,0.25366836,0.37576304,0.2291984,0.28238779,-0.09137877,0.20607161,0.01273869,-0.08234586,0.02204415,-0.80310687,-0.00943886,0.77556277,3
9160,0.91,0.61,0.26540314,0.38846786,0.24022859,0.29313904,-0.09557287,0.21139691,0.01352838,-0.08364385,0.02391696,-0.79357272,-0.01037607,0.76395661,2
9161,0.91,0.62,0.27734717,0.40119848,0.2514772,0.30400934,-0.09981751,0.21660465,0.01433377,-0.08484333,0.02588316,-0.78380244,-0.01136882,0.75202603,2
9162,0.91,0.63,0.2894747,0.41392753,0.26292043,0.3149784,-0.10410051,0.22167954,0.01515212,-0.08594029,0.02793974,-0.77381311,-0.01241582,0.73979201,2
9163,0.91,0.64,0.30175832,0.42662732,0.27453276,0.32602497,-0.1084091,0.22660696,0.01598055,-0.08693148,0.03008284,-0.76362383,-0.01351522,0.7272784,2
9164,0.91,0.65,0.31416924,0.43927013,0.28628722,0.337127,-0.11273016,0.23137319,0.01681605,-0.08781438,0.03230774,-0.75325551,-0.0146646,0.7145117,2
9165,0.91,0.66,0.32667766,0.45182854,0.29815578,0.34826197,-0.11705034,0.23596556,0.01765553,-0.08858731,0.03460894,-0.74273064,-0.01586106,0.70152071,2
9166,0.91,0.67,0.33925316,0.46427586,0.31010963,0.35940715,-0.12135624,0.24037263,0.01849586,-0.08924939,0.03698023,-0.73207302,-0.01710117,0.68833623,2
9167,0.91,0.68,0.35186506,0.47658635,0.32211963,0.37053982,-0.1256346,0.24458432,0.01933392,-0.08980057,0.03941475,-0.72130745,-0.01838108,0.67499064,2
9168,0.91,0.69,0.36448287,0.48873561,0.33415665,0.38163763,-0.12987248,0.24859206,0.02016665,-0.09024165,0.0419051,-0.71045941,-0.01969653,0.66151747,2
9169,0.91,0.7,0.37707662,0.50070079,0.34619193,0.39267879,-0.13405743,0.25238883,0.02099106,-0.09057418,0.04444347,-0.69955469,-0.02104298,0.64795094,2
9170,0.91,0.71,0.38961725,0.51246087,0.35819746,0.40364238,-0.13817759,0.25596921,0.0218043,-0.09080049,0.04702171,-0.68861912,-0.0224156,0.63432553,2
9171,0.91,0.72,0.40207695,0.52399683,0.37014628,0.41450852,-0.1422219,0.25932942,0.02260368,-0.09092357,0.04963151,-0.67767816,-0.02380941,0.62067547,2
9172,0.91,0.73,0.41442941,0.53529179,0.38201278,0.42525859,-0.14618014,0.26246727,0.0233867,-0.09094704,0.05226446,-0.66675668,-0.02521931,0.60703439,2
9173,0.91,0.74,0.42665009,0.54633111,0.39377294,0.43587537,-0.15004306,0.2653821,0.02415106,-0.09087505,0.0549122,-0.6558786,-0.02664018,0.59343486,2
9174,0.91,0.75,0.43871644,0.55710243,0.40540451,0.4463432,-0.15380244,0.26807476,0.02489472,-0.09071222,0.05756653,-0.64506669,-0.02806695,0.57990807,2
9175,0.91,0.76,0.45060797,0.56759565,0.4168872,0.456648,-0.15745109,0.27054741,0.02561586,-0.09046352,0.06021947,-0.63434237,-0.02949466,0.5664835,2
9176,0.91,0.77,0.46230644,0.57780293,0.42820273,0.46677741,-0.16098292,0.27280352,0.0263129,-0.0901342,0.06286339,-0.62372549,-0.03091851,0.55318872,2
9177,0.91,0.78,0.4737958,0.58771856,0.43933495,0.47672069,-0.16439291,0.27484762,0.02698455,-0.08972973,0.06549107,-0.61323427,-0.03233393,0.54004914,2
9178,0.91,0.79,0.48506229,0.59733888,0.45026979,0.48646883,-0.16767707,0.27668526,0.02762971,-0.08925568,0.06809572,-0.60288516,-0.03373661,0.52708789,2
9179,0.91,0.8,0.49609432,0.60666213,0.46099526,0.49601441,-0.17083241,0.2783228,0.02824757,-0.08871765,0.0706711,-0.59269285,-0.03512253,0.51432574,2
9180,0.91,0.81,0.50688244,0.6156883,0.47150142,0.50535157,-0.17385693,0.27976729,0.02883751,-0.08812125,0.07321148,-0.58267018,-0.03648798,0.50178107,2
9181,0.91,0.82,0.51741924,0.62441897,0.48178023,0.51447595,-0.17674947,0.28102635,0.02939913,-0.08747198,0.07571169,-0.57282825,-0.03782961,0.48946986,2
9182,0.91,0.83,0.5276992,0.63285712,0.49182553,0.52338454,-0.17950972,0.28210801,0.02993223,-0.0867752,0.07816714,-0.5631764,-0.0391444,0.47740575,2
9183,0.91,0.84,0.53771859,0.64100697,0.50163281,0.53207562,-0.18213809,0.28302058,0.0304368,-0.0860361,0.08057379,-0.55372232,-0.04042968,0.46560011,2
9184,0.91,0.85,0.54747528,0.64887381,0.51119917,0.54054863,-0.18463566,0.28377258,0.03091297,-0.08525968,0.08292814,-0.54447212,-0.04168314,0.45406216,2
9185,0.91,0.86,0.55696863,0.65646383,0.52052312,0.54880403,-0.18700408,0.28437259,0.03136102,-0.08445066,0.08522724,-0.53543044,-0.04290279,0.44279909,2
9186,0.91,0.87,0.56619928,0.66378394,0.52960447,0.55684321,-0.18924551,0.28482922,0.03178137,-0.08361353,0.08746864,-0.52660055,-0.04408696,0.43181619,2
9187,0.91,0.88,0.57516905,0.67084166,0.53844416,0.56466838,-0.19136256,0.28515095,0.03217452,-0.08275249,0.08965036,-0.51798447,-0.0452343,0.42111701,2
9188,0.91,0.89,0.58388076,0.67764498,0.54704412,0.57228244,-0.19335817,0.28534615,0.03254107,-0.08187148,0.09177086,-0.50958309,-0.04634373,0.4107035,2
9189,0.91,0.9,0.5923381,0.68420221,0.55540717,0.57968887,-0.19523559,0.28542296,0.03288172,-0.08097414,0.09382903,-0.50139631,-0.04741446,0.40057622,2
9190,0.91,0.91,0.60054548,0.69052188,0.56353685,0.58689167,-0.19699829,0.28538929,0.03319719,-0.08006384,0.09582412,-0.49342309,-0.04844593,0.3907344,2
9191,0.91,0.92,0.60850794,0.69661268,0.57143734,0.59389523,-0.19864993,0.28525278,0.03348827,-0.07914368,0.09775571,-0.48566165,-0.0494378,0.38117619,2
9192,0.91,0.93,0.61623101,0.70248333,0.57911332,0.60070427,-0.20019429,0.28502073,0.03375579,-0.07821647,0.09962371,-0.47810949,-0.05038996,0.37189873,2
9193,0.91,0.94,0.62372059,0.70814253,0.5865699,0.60732377,-0.20163525,0.28470015,0.0340006,-0.0772848,0.10142829,-0.47076354,-0.05130245,0.36289831,2
9194,0.91,0.95,0.63098292,0.7135989,0.5938125,0.61375887,-0.20297672,0.28429769,0.03422355,-0.07635099,0.10316984,-0.46362025,-0.05217549,0.35417051,2
9195,0.91,0.96,0.63802442,0.71886091,0.6008468,0.62001488,-0.20422263,0.28381967,0.03442552,-0.07541713,0.10484899,-0.45667564,-0.05300943,0.34571029,2
9196,0.91,0.97,0.6448517,0.72393687,0.60767866,0.62609713,-0.20537689,0.28327207,0.03460739,-0.07448511,0.10646653,-0.4499254,-0.05380475,0.3375121,2
9197,0.91,0.98,0.65147141,0.72883487,0.61431404,0.63201104,-0.20644338,0.28266051,0.03477,-0.07355661,0.10802341,-0.44336497,-0.05456205,0.32956999,2
9198,0.91,0.99,0.65789028,0.73356278,0.62075897,0.63776199,-0.20742591,0.2819903,0.03491424,-0.0726331,0.1095207,-0.43698957,-0.05528198,0.3218777,2
9199,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,3
9200,0.92,0.01,3.574e-05,8.861e-05,2.954e-05,5.908e-05,-1.139e-05,5.907e-05,0.0,-2.954e-05,0.0,-0.99997046,-0.0,0.99997046,3
9201,0.92,0.02,0.00014303,0.00035451,0.00011827,0.00023637,-4.561e-05,0.0002363,1e-08,-0.00011813,1e-08,-0.99988177,-0.0,0.99988175,3
9202,0.92,0.03,0.00032217,0.00079784,0.00026643,0.00053206,-0.00010277,0.00053168,5e-08,-0.00026575,4e-08,-0.99973376,-0.0,0.99973366,3
9203,0.92,0.04,0.00057359,0.00141887,0.00047449,0.00094645,-0.00018304,0.00094523,1.6e-07,-0.00047233,1.2e-07,-0.99952613,-0.0,0.99952579,3
9204,0.92,0.05,0.00089796,0.00221796,0.00074306,0.00147994,-0.00028669,0.00147696,4e-07,-0.00073779,3e-07,-0.99925845,-0.0,0.99925763,3
9205,0.92,0.06,0.00129611,0.00319558,0.00107296,0.00213308,-0.00041405,0.00212689,8.3e-07,-0.00106201,6.3e-07,-0.99893018,-0.0,0.99892848,3
9206,0.92,0.07,0.00176904,0.0043523,0.00146518,0.00290652,-0.00056554,0.00289506,1.53e-06,-0.00144486,1.17e-06,-0.99854066,-1e-08,0.9985375,3
9207,0.92,0.08,0.00231798,0.0056888,0.0019209,0.00380104,-0.00074165,0.00378148,2.63e-06,-0.00188617,2.01e-06,-0.99808908,-3e-08,0.99808369,3
9208,0.92,0.09,0.00294435,0.00720587,0.00244149,0.00481753,-0.00094294,0.00478619,4.22e-06,-0.00238576,3.25e-06,-0.99757454,-5e-08,0.99756589,3
9209,0.92,0.1,0.00364974,0.0089044,0.00302853,0.00595702,-0.00117006,0.00590923,6.47e-06,-0.00294341,5e-06,-0.99699598,-1e-07,0.99698278,3
9210,0.92,0.11,0.00443598,0.01078541,0.00368377,0.00722065,-0.00142375,0.00715065,9.51e-06,-0.00355887,7.39e-06,-0.99635221,-1.8e-07,0.99633285,3
9211,0.92,0.12,0.0053051,0.01284999,0.0044092,0.00860969,-0.00170484,0.00851049,1.354e-05,-0.00423187,1.057e-05,-0.99564194,-3e-07,0.99561446,3
9212,0.92,0.13,0.00625933,0.01509939,0.005207,0.01012551,-0.00201422,0.00998881,1.875e-05,-0.0049621,1.473e-05,-0.99486368,-4.9e-07,0.99482575,3
9213,0.92,0.14,0.00730114,0.01753495,0.00607957,0.01176966,-0.00235291,0.01158566,2.537e-05,-0.00574921,2.005e-05,-0.99401586,-7.7e-07,0.99396471,3
9214,0.92,0.15,0.00843323,0.02015811,0.00702955,0.01354375,-0.00272199,0.01330111,3.365e-05,-0.00659285,2.677e-05,-0.99309672,-1.17e-06,0.99302914,3
9215,0.92,0.16,0.00965852,0.02297045,0.00805978,0.01544957,-0.00312266,0.01513521,4.385e-05,-0.00749259,3.515e-05,-0.99210437,-1.75e-06,0.99201661,3
9216,0.92,0.17,0.01098017,0.02597367,0.00917337,0.01748902,-0.00355621,0.01708803,5.627e-05,-0.00844799,4.546e-05,-0.99103675,-2.55e-06,0.99092455,3
9217,0.92,0.18,0.01240163,0.02916958,0.01037366,0.01966414,-0.00402404,0.01915965,7.125e-05,-0.00945856,5.804e-05,-0.98989163,-3.63e-06,0.98975012,3
9218,0.92,0.19,0.01392655,0.03256009,0.01166425,0.02197708,-0.00452764,0.02135013,8.913e-05,-0.01052377,7.326e-05,-0.98866664,-5.08e-06,0.9884903,3
9219,0.92,0.2,0.01555889,0.03614727,0.01304901,0.02443015,-0.00506864,0.02365954,0.00011031,-0.01164305,9.151e-05,-0.9873592,-7.01e-06,0.98714183,3
9220,0.92,0.21,0.01730287,0.03993328,0.01453206,0.02702578,-0.00564876,0.02608793,0.00013519,-0.01281576,0.00011327,-0.98596656,-9.51e-06,0.98570121,3
9221,0.92,0.22,0.01916299,0.04392042,0.01611783,0.02976655,-0.00626985,0.02863536,0.00016424,-0.01404123,0.00013905,-0.98448578,-1.275e-05,0.98416468,3
9222,0.92,0.23,0.02114403,0.0481111,0.01781101,0.03265518,-0.00693385,0.03130186,0.00019794,-0.01531873,0.00016943,-0.98291372,-1.689e-05,0.98252823,3
9223,0.92,0.24,0.0232511,0.05250785,0.01961661,0.0356945,-0.00764287,0.03408747,0.00023681,-0.01664745,0.00020503,-0.981247,-2.213e-05,0.98078757,3
9224,0.92,0.25,0.02548958,0.05711332,0.02153994,0.03888753,-0.0083991,0.03699219,0.00028142,-0.01802653,0.00024659,-0.97948206,-2.87e-05,0.97893811,3
9225,0.92,0.26,0.02786519,0.06193026,0.02358662,0.04223739,-0.00920489,0.04001599,0.00033237,-0.01945504,0.00029489,-0.97761509,-3.689e-05,0.97697497,3
9226,0.92,0.27,0.03038393,0.06696154,0.02576257,0.04574735,-0.01006269,0.0431588,0.00039028,-0.02093195,0.00035081,-0.97564203,-4.699e-05,0.97489292,3
9227,0.92,0.28,0.03305217,0.07221011,0.02807406,0.04942082,-0.01097509,0.04642053,0.00045586,-0.02245617,0.00041533,-0.9735586,-5.94e-05,0.97268643,3
9228,0.92,0.29,0.03587654,0.07767903,0.03052768,0.05326136,-0.0119448,0.04980098,0.00052982,-0.02402651,0.00048952,-0.97136022,-7.452e-05,0.97034959,3
9229,0.92,0.3,0.03886405,0.08337142,0.03313032,0.05727263,-0.01297466,0.05329994,0.00061291,-0.02564166,0.00057459,-0.96904207,-9.284e-05,0.96787611,3
9230,0.92,0.31,0.04202199,0.08929047,0.03588924,0.06145846,-0.01406764,0.05691706,0.00070596,-0.02730023,0.00067183,-0.96659904,-0.00011493,0.96525935,3
9231,0.92,0.32,0.04535797,0.09543939,0.03881197,0.06582275,-0.01522679,0.06065191,0.0008098,-0.02900068,0.00078269,-0.96402574,-0.00014139,0.96249225,3
9232,0.92,0.33,0.0488799,0.10182144,0.0419064,0.07036955,-0.01645531,0.06450395,0.00092533,-0.03074136,0.00090875,-0.96131648,-0.00017294,0.95956733,3
9233,0.92,0.34,0.05259598,0.10843985,0.04518068,0.07510297,-0.01775646,0.06847245,0.00105346,-0.03252047,0.00105173,-0.95846527,-0.00021039,0.9564767,3
